Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Pass_Rate_Sem1,Pass_Rate_Sem2,Academic_Momentum,Academic_Fatigue,Grade_Trend,Avg_Grade,Total_Approved,Overall_Pass_Rate,Load_Change,Zero_Activity_Sem2,Financial_Stress,Dropout_Risk,Credit_Completion,Grade_x_PassRate,Sem2_Intensity,Enrollment_Stability,Active_No_Graduate
1,44,1,9085,1,39,150.0,1,3,3,2,2,150.0,1,0,0,1,0,0,22,0,2,6,7,6,14.428571428571429,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-1.4285714285714288,13.714285714285715,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,12.571428571428571,5.0,0.8333333333333334,1
1,44,3,9085,1,39,150.0,1,1,19,4,1,150.0,1,0,0,1,0,0,19,0,0,5,10,1,13.0,1,0,5,8,3,15.333333333333334,0,12.7,3.7,-1.7,1,0.2,0.6,0.12,0.39999999999999997,2.333333333333334,14.166666666666668,4,0.4,0,0,1,1.4,0.4,5.666666666666668,3.0,0.6000000000000001,1
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,-0.6666666666666661,14.666666666666668,12,1.0,0,0,0,0.0,1.0,14.666666666666668,6.0,1.0,1
1,1,2,9556,1,1,136.0,1,19,19,9,9,129.5,1,0,0,1,0,0,18,0,0,7,9,7,15.155555555555557,0,0,8,8,8,16.8,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,1.644444444444444,15.977777777777778,15,1.0,1,0,1,1.0,1.0,15.977777777777778,8.0,1.0,1
1,1,1,9238,1,1,117.0,1,38,38,175,183,113.2,1,0,1,1,0,0,20,0,0,6,8,6,10.666666666666666,0,0,6,7,6,11.857142857142858,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,1.1904761904761916,11.261904761904763,12,1.0,0,0,2,2.0,1.0,11.261904761904763,6.0,1.0,1
1,17,2,9670,1,1,129.0,1,1,19,5,5,119.2,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,1,9238,1,1,140.0,1,1,19,4,4,140.7,0,0,0,1,0,0,19,0,0,6,7,6,12.285714285714286,0,0,6,7,6,12.0,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,-0.2857142857142865,12.142857142857142,12,1.0,0,0,1,1.0,1.0,12.142857142857142,6.0,1.0,1
1,1,4,9773,1,1,132.0,11,12,12,90,4,129.9,1,0,0,1,0,0,18,1,0,6,6,6,12.666666666666666,0,0,6,8,5,14.4,0,7.6,2.6,0.32,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,1.7333333333333343,13.533333333333333,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,12.405555555555555,5.0,0.8333333333333334,1
1,17,1,9085,1,1,109.0,1,19,19,4,9,104.1,1,0,1,0,0,1,21,0,0,6,16,2,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,0.3333333333333333,0.0,0.0,-0.3333333333333333,-13.0,6.5,2,0.16666666666666666,0,0,2,3.0,0.16666666666666666,1.0833333333333333,0.0,0.6666666666666667,1
1,1,1,9147,1,1,135.0,1,1,38,5,5,122.4,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,2,1.0,0.8,0.8,-0.19999999999999996,1.5250000000000004,11.6375,9,0.9,0,0,2,2.2,0.9,10.473749999999999,4.0,0.8,1
1,1,1,9147,1,1,122.0,1,37,37,9,7,120.6,1,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,-1.200000000000001,12.2,10,1.0,0,0,0,0.0,1.0,12.2,5.0,1.0,1
1,17,3,9238,1,1,118.0,1,1,19,4,10,112.4,1,0,0,1,0,0,19,0,0,6,10,5,11.285714285714286,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0,0.8333333333333334,0.0,0.0,-0.8333333333333334,-11.285714285714286,5.642857142857143,5,0.4166666666666667,0,0,1,2.0,0.4166666666666667,2.3511904761904763,0.0,0.16666666666666663,1
1,1,1,171,1,1,174.0,1,5,3,3,3,157.9,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
1,43,1,9254,1,1,142.0,1,38,38,9,9,125.9,0,0,0,1,0,1,19,0,0,6,0,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0,0.0,0.16666666666666666,0.0,0.16666666666666666,10.0,5.0,1,0.08333333333333333,0,0,0,0.8333333333333334,0.08333333333333333,0.41666666666666663,1.0,0.8333333333333334,1
1,1,1,9070,1,1,182.0,1,19,1,5,7,156.8,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,13.25,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,0.5833333333333339,12.958333333333332,12,1.0,0,0,1,1.0,1.0,12.958333333333332,6.0,1.0,1
1,1,1,9085,1,1,125.0,1,19,37,3,7,126.8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,11.1,0.6,2.02,1,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,0.75,12.375,10,0.8333333333333334,0,0,1,1.3333333333333335,0.8333333333333334,10.3125,4.0,0.6666666666666666,1
1,1,1,9238,1,1,142.0,1,1,37,5,7,128.0,0,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12.0,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-0.25,12.125,12,1.0,0,0,0,0.0,1.0,12.125,6.0,1.0,1
1,1,2,9147,1,1,119.0,1,19,37,4,5,113.8,1,0,0,1,0,0,20,0,0,5,8,3,11.333333333333334,0,0,5,8,5,12.2,0,7.6,2.6,0.32,2,0.6,1.0,0.6,0.4,0.8666666666666654,11.766666666666666,8,0.8,0,0,1,1.0,0.8,9.413333333333332,5.0,0.6,1
1,17,5,9500,1,1,128.0,1,1,1,4,5,120.8,1,0,0,1,0,1,19,0,0,7,9,7,13.507142857142856,0,0,8,12,8,13.05,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-0.4571428571428555,13.278571428571428,15,1.0,1,0,0,0.0,1.0,13.278571428571428,8.0,1.0,1
1,1,3,9500,1,1,150.0,1,19,38,1,1,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,13.614285714285714,14,0.875,0,0,1,1.125,0.875,11.9125,7.0,1.0,1
1,39,1,9254,1,1,133.1,1,19,1,4,1,101.0,0,0,1,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,17,5,9070,1,1,131.0,1,37,37,9,9,126.1,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,2,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666661,11.833333333333332,10,0.8333333333333334,0,0,2,2.0,0.8333333333333334,9.86111111111111,6.0,0.6666666666666666,1
1,1,5,9773,1,1,118.0,1,38,19,9,9,113.8,1,0,0,1,0,0,19,0,0,6,7,6,12.333333333333334,0,0,6,7,6,12.5,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,0.16666666666666607,12.416666666666668,12,1.0,0,0,1,1.0,1.0,12.416666666666668,6.0,1.0,1
1,17,2,9556,1,1,122.0,1,19,38,4,8,118.3,1,0,0,1,0,1,19,0,0,7,7,7,11.971428571428572,0,0,8,8,8,14.4375,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,2.4660714285714285,13.204464285714286,15,1.0,1,0,0,0.0,1.0,13.204464285714286,8.0,1.0,1
1,1,1,9147,1,1,116.0,1,19,19,5,8,127.9,0,0,1,0,0,1,20,0,0,5,12,2,13.0,1,0,5,13,2,11.5,0,9.4,-0.8,-3.12,0,0.4,0.4,0.16000000000000003,0.0,-1.5,12.25,4,0.4,0,0,2,2.6,0.4,4.9,2.0,1.0,1
1,17,4,9085,1,1,128.0,1,38,37,4,9,117.9,1,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.285714285714286,1,10.8,1.4,1.74,2,0.4,1.0,0.4,0.6,-2.2142857142857135,12.392857142857142,7,0.7,0,0,1,1.0,0.7,8.674999999999999,5.0,0.4,1
1,17,1,9238,1,1,123.0,1,1,1,9,9,115.7,1,0,0,1,0,0,21,0,0,6,8,6,12.166666666666666,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,1.1190476190476204,12.726190476190476,12,1.0,0,0,1,1.0,1.0,12.726190476190476,6.0,1.0,1
2,39,1,8014,0,12,110.0,1,37,37,7,9,120.0,0,0,0,1,0,0,42,0,0,6,6,6,11.666666666666666,0,0,6,6,6,13.666666666666666,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,2.0,12.666666666666666,12,1.0,0,0,1,1.0,1.0,12.666666666666666,6.0,1.0,1
1,1,1,9070,1,1,150.0,1,37,37,9,6,131.1,0,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,2,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,-0.5666666666666664,13.116666666666667,11,0.9166666666666666,0,0,0,0.0,0.9166666666666666,12.02361111111111,6.0,0.8333333333333334,1
1,1,6,9254,1,1,129.0,1,38,19,9,5,117.8,1,0,0,1,0,0,18,0,0,6,11,6,12.0,0,0,6,11,4,12.5,0,8.9,1.4,3.51,2,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,0.5,12.25,10,0.8333333333333334,0,0,1,1.3333333333333335,0.8333333333333334,10.208333333333334,4.0,0.6666666666666666,1
1,10,1,9085,1,1,140.0,1,19,19,4,5,140.0,1,0,0,1,0,0,21,0,0,5,6,5,14.2,0,0,5,5,5,14.8,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,0.6000000000000014,14.5,10,1.0,0,0,1,1.0,1.0,14.5,5.0,1.0,1
1,1,1,9238,1,1,133.1,1,38,37,5,5,108.0,0,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,2.303571428571429,13.276785714285715,12,1.0,0,0,0,0.0,1.0,13.276785714285715,6.0,1.0,1
1,1,1,9853,1,1,132.0,1,1,19,3,3,122.9,1,0,0,1,0,0,20,0,0,7,7,7,13.857142857142858,0,0,7,7,7,13.285714285714286,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-0.5714285714285712,13.571428571428573,14,1.0,0,0,1,1.0,1.0,13.571428571428573,7.0,1.0,1
1,44,1,9085,1,39,130.0,1,3,1,2,9,130.0,1,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.333333333333334,0,12.4,0.5,1.79,1,0.5,0.8333333333333334,0.4166666666666667,0.33333333333333337,0.5833333333333339,12.041666666666668,8,0.6666666666666666,0,0,1,1.1666666666666665,0.6666666666666666,8.027777777777779,5.0,0.6666666666666666,1
1,1,4,9500,1,1,137.0,1,38,37,7,7,126.0,1,0,0,1,0,0,19,0,0,7,9,7,14.283333333333337,0,0,8,9,8,13.125555555555556,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-1.1577777777777811,13.704444444444446,15,1.0,1,0,1,1.0,1.0,13.704444444444446,8.0,1.0,1
1,42,1,9238,1,1,133.1,1,1,19,4,9,134.0,0,0,0,1,0,0,21,0,10,13,21,11,13.272727272727272,0,6,11,13,9,13.0,0,7.6,2.6,0.32,2,0.8461538461538461,0.8181818181818182,0.6923076923076923,-0.027972027972027913,-0.2727272727272716,13.136363636363637,20,0.8333333333333334,-2,0,1,1.1818181818181817,0.8333333333333334,10.946969696969697,9.0,0.9720279720279721,1
1,1,1,9070,1,1,143.0,1,38,19,151,193,134.3,1,1,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,7,6,15.142857142857142,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,0.4761904761904763,14.904761904761905,12,1.0,0,0,1,1.0,1.0,14.904761904761905,6.0,1.0,1
1,1,1,9500,1,1,148.0,1,19,19,9,9,138.7,0,0,0,1,0,1,19,0,0,7,10,7,15.114999999999998,0,0,8,10,8,15.092,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-0.02299999999999791,15.1035,15,1.0,1,0,0,0.0,1.0,15.1035,8.0,1.0,1
1,44,1,9085,1,39,160.0,1,37,19,9,10,160.0,1,0,0,1,0,0,22,0,1,6,13,6,15.0,0,1,6,7,6,13.142857142857142,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-1.8571428571428577,14.071428571428571,12,1.0,0,0,1,1.0,1.0,14.071428571428571,6.0,1.0,1
1,1,2,9853,1,1,112.0,1,3,1,3,5,111.0,0,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.333333333333334,0,9.4,-0.8,-3.12,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,1.1333333333333346,13.766666666666666,10,0.8333333333333334,0,0,1,1.1666666666666665,0.8333333333333334,11.472222222222221,5.0,1.0,1
1,1,4,9500,1,1,142.0,1,1,3,1,2,133.0,0,0,0,1,0,1,20,0,0,8,8,7,14.565714285714288,0,0,8,8,7,14.565714285714288,0,10.8,1.4,1.74,2,0.875,0.875,0.765625,0.0,0.0,14.565714285714288,14,0.875,0,0,0,0.125,0.875,12.745000000000001,7.0,1.0,1
1,17,2,9670,1,1,123.0,1,34,37,0,0,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,7.6,2.6,0.32,0,0.6,0.8,0.48,0.20000000000000007,-1.25,11.375,7,0.7,0,0,3,3.2,0.7,7.9624999999999995,4.0,0.7999999999999999,1
1,17,1,9238,1,1,103.0,1,19,37,7,9,104.1,0,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,4,9500,1,1,140.0,1,1,1,3,3,127.6,1,0,0,1,0,0,23,0,0,7,7,6,13.796666666666669,0,0,8,11,7,13.775,0,12.4,0.5,1.79,2,0.8571428571428571,0.875,0.75,0.017857142857142905,-0.021666666666668277,13.785833333333334,13,0.8666666666666667,1,0,1,1.125,0.8666666666666667,11.947722222222223,7.0,0.9821428571428571,1
1,1,2,9773,1,1,159.0,1,1,1,3,3,151.0,1,0,0,1,0,0,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,15.333333333333334,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,0.5,15.083333333333334,12,1.0,0,0,1,1.0,1.0,15.083333333333334,6.0,1.0,1
1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,13.833333333333334,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,1.0,13.333333333333334,12,1.0,0,0,1,1.0,1.0,13.333333333333334,6.0,1.0,1
1,17,1,9500,1,1,148.0,1,38,37,5,9,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.962857142857144,0,0,8,8,7,14.962857142857144,0,10.8,1.4,1.74,2,0.875,0.875,0.765625,0.0,0.0,14.962857142857144,14,0.875,0,0,0,0.125,0.875,13.092500000000001,7.0,1.0,1
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,2,0.8,1.0,0.8,0.19999999999999996,-0.8000000000000007,11.6,9,0.9,0,0,1,1.0,0.9,10.44,5.0,0.8,1
1,18,2,9500,1,1,131.0,1,1,3,3,2,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,0.40000000000000036,12.600000000000001,15,1.0,1,0,1,1.0,1.0,12.600000000000001,8.0,1.0,1
1,17,1,9670,1,1,145.0,1,3,3,2,1,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.571428571428571,0,0,6,6,6,17.166666666666668,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,1.5952380952380967,16.36904761904762,12,1.0,0,0,1,1.0,1.0,16.36904761904762,6.0,1.0,1
1,1,5,9500,1,1,133.1,1,1,1,5,8,123.0,1,0,0,1,0,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,13.714285714285714,14,0.875,0,0,1,1.125,0.875,12.0,7.0,1.0,1
1,44,1,9085,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,0,0,21,0,2,6,9,6,13.142857142857142,0,0,6,9,6,12.166666666666666,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,-0.9761904761904763,12.654761904761905,12,1.0,0,0,1,1.0,1.0,12.654761904761905,6.0,1.0,1
2,7,1,9070,1,43,140.0,1,37,1,9,7,140.0,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,2,1.0,0.5,0.5,-0.5,-4.0,13.0,9,0.75,0,0,1,1.5,0.75,9.75,3.0,0.5,1
1,1,1,9085,1,1,150.0,1,12,2,4,2,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.2,0.0,0.0,-0.2,-13.0,6.5,1,0.1,0,0,3,4.0,0.1,0.65,0.0,0.8,1
1,43,1,9238,1,1,120.0,1,1,38,4,3,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12.0,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.75,12.375,22,1.0,0,0,0,0.0,1.0,12.375,11.0,1.0,1
1,1,1,171,1,1,156.0,1,19,38,9,1,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
1,1,4,9070,1,1,167.0,1,1,1,7,3,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-1.0,14.666666666666666,12,1.0,0,0,1,1.0,1.0,14.666666666666666,6.0,1.0,1
1,43,1,8014,0,6,133.1,1,34,34,0,0,100.0,0,0,1,1,0,0,29,0,1,6,9,4,12.0,0,1,6,13,2,10.5,0,7.6,2.6,0.32,0,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.3333333333333333,-1.5,11.25,6,0.5,0,0,2,2.666666666666667,0.5,5.625,2.0,0.6666666666666667,1
1,17,1,9500,1,1,147.0,1,1,1,5,5,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.642857142857142,0,0,8,11,8,14.772727272727272,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,1.1298701298701292,14.207792207792206,15,1.0,1,0,1,1.0,1.0,14.207792207792206,8.0,1.0,1
1,1,3,9773,1,1,129.0,1,38,37,5,5,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.714285714285714,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.04761904761904745,12.69047619047619,12,1.0,0,0,1,1.0,1.0,12.69047619047619,6.0,1.0,1
1,17,1,171,1,1,136.0,1,38,38,7,7,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,2,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,-0.3000000000000007,10.65,11,0.9166666666666666,0,0,0,0.0,0.9166666666666666,9.7625,6.0,0.8333333333333334,1
1,43,1,9500,1,1,140.0,1,19,19,7,7,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.063636363636364,0,16.2,0.3,-0.92,2,0.8571428571428571,1.0,0.8571428571428571,0.1428571428571429,-1.1863636363636356,13.656818181818181,14,0.9333333333333333,1,0,0,0.0,0.9333333333333333,12.746363636363636,8.0,0.8571428571428571,1
1,17,2,9238,1,1,133.0,1,2,1,3,4,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,7.6,2.6,0.32,1,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.16666666666666666,-1.0,11.0,3,0.25,0,0,1,1.6666666666666667,0.25,2.75,2.0,0.8333333333333334,1
1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.333333333333334,0,9.4,-0.8,-3.12,2,0.6666666666666666,0.5,0.3333333333333333,-0.16666666666666663,0.08333333333333393,12.291666666666668,7,0.5833333333333334,0,0,0,0.5,0.5833333333333334,7.17013888888889,3.0,0.8333333333333334,1
1,1,6,9500,1,1,140.0,1,19,38,5,7,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,13.40375,16,1.0,0,0,0,0.0,1.0,13.40375,8.0,1.0,1
1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.333333333333334,0,0,6,9,3,12.666666666666666,0,9.4,-0.8,-3.12,2,1.0,0.5,0.5,-0.5,1.3333333333333321,12.0,9,0.75,0,0,0,0.5,0.75,9.0,3.0,0.5,1
1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,12.7,3.7,-1.7,0,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,0.13333333333333464,12.266666666666666,11,0.9166666666666666,0,0,2,2.0,0.9166666666666666,11.244444444444444,6.0,0.8333333333333334,1
1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,2.0,0.0,0.0,0.0,1.0,1
1,39,1,9003,1,1,130.0,1,3,1,2,4,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.166666666666668,0,0,6,10,4,16.0,0,8.9,1.4,3.51,0,0.8333333333333334,0.6666666666666666,0.5555555555555556,-0.16666666666666674,-0.16666666666666785,16.083333333333336,9,0.75,0,0,3,3.3333333333333335,0.75,12.062500000000002,4.0,0.8333333333333333,1
1,17,1,9119,1,1,142.0,1,19,38,9,7,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,16.2,0.3,-0.92,1,0.6,0.6,0.36,0.0,0.0,11.0,6,0.6,0,0,1,1.4,0.6,6.6,3.0,1.0,1
1,1,1,171,1,1,136.0,1,37,19,5,8,129.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,2.0,0.0,0.0,0.0,1.0,0
1,17,2,9147,1,1,130.0,1,1,38,5,7,122.0,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,1,0.4,0.8,0.32000000000000006,0.4,1.75,11.375,6,0.6,0,0,1,1.2,0.6,6.825,4.0,0.6,1
1,43,1,9070,1,1,117.0,1,1,1,4,7,112.5,1,0,0,1,1,0,19,0,3,6,7,3,11.666666666666666,0,1,6,13,4,10.333333333333334,0,13.9,-0.3,0.79,1,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666663,-1.3333333333333321,11.0,7,0.5833333333333334,0,0,1,1.3333333333333335,0.5833333333333334,6.416666666666667,4.0,0.8333333333333334,1
1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,0,0.6,0.4,0.24,-0.19999999999999996,-1.0,10.5,5,0.5,0,0,1,1.6,0.5,5.25,2.0,0.8,1
1,39,2,9556,1,1,133.1,1,1,1,9,10,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,39,1,8014,0,1,140.0,1,37,37,9,7,122.0,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,0,0.6666666666666666,0.0,0.0,-0.6666666666666666,-12.5,6.25,4,0.3333333333333333,0,0,3,4.0,0.3333333333333333,2.083333333333333,0.0,0.33333333333333337,1
2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,-1.3999999999999986,12.5,10,0.8333333333333334,0,0,1,1.1666666666666665,0.8333333333333334,10.416666666666668,5.0,1.0,1
1,1,5,9147,1,1,132.0,1,39,39,3,3,127.8,1,0,0,0,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
